BCF-ch U18 ,Rhyl,1969.??.??,?,"Miles, Anthony J","Dennis, JR.",,,C55,"[['e4', 'e5'], ['Nf3', 'Nc6'], ['Bc4', 'Nf6'], ['d4', 'exd4'], ['O-O', 'Bc5'], ['e5', 'd5'], ['exf6', 'dxc4'], ['Re1+', 'Be6\n'], ['Ng5', 'Qd5'], ['Nc3', 'Qf5'], ['Nce4', 'Bb6'], ['fxg7', 'Rg8'], ['g4', 'Qg6'], ['Nxe6', 'fxe6'], ['Bg5', 'Rxg7\n'], ['Nf6+', 'Kf8'], ['Qf3', 'Rf7'], ['Rxe6', 'Qxg5'], ['Nxh7+', 'Kg7'], ['Qxf7+', 'Kxf7'], ['Nxg5+', 'Kg7\n'], ['h4', 'Rf8'], ['Rxc6', '']]",1-0
Anibal op 4th,Linares,1997.??.??,2,"Lima, Darcy","Miles, Anthony J",,,C48,"[['e4', 'Nc6'], ['Nf3', 'e5'], ['Nc3', 'Nf6'], ['Bb5', 'Nd4'], ['Nxd4', 'exd4'], ['e5', 'dxc3'], ['exf6', 'Qxf6'], ['dxc3', 'Qe5+\n'], ['Qe2', 'Qxe2+'], ['Bxe2', 'Bc5'], ['O-O', 'd6'], ['Re1', 'Be6'], ['Bd3', 'O-O'], ['Be3', 'Bb6'], ['Bxb6', 'axb6\n'], ['a3', 'Rfe8'], ['Re3', 'Bd7'], ['Rae1', 'Kf8'], ['Rxe8+', 'Bxe8'], ['f4', 'h6'], ['Kf2', 'Bc6'], ['h4', 'h5\n'], ['g3', 'Ra5'], ['c4', 'Bd7'], ['Re3', 'g6'], ['Ke1', 'b5'], ['cxb5', 'Bxb5'], ['Bxb5', 'Rxb5'], ['b4', 'Rb6\n'], ['c4', 'Rc6'], ['Re4', 'Ra6'], ['Re3', 'c5'], ['Kf2', 'Ra4'], ['Rb3', 'b6'], ['Kf3', 'Ke7'], ['f5', 'gxf5\n'], ['Kf4', 'Kf6'], ['Rd3', 'cxb4'], ['axb4', 'Rxb4'], ['Rxd6+', 'Ke7'], ['Rh6', 'Rxc4+'], ['Kf3', 'Rc3+\n'], ['Kf4', 'Rc4+'], ['Kf3', 'b5'], ['Rxh5', 'Ke6'], ['Rh8', 'b4'], ['Rb8', 'Ke5'], ['h5', 'Kf6'], ['Rb6+', 'Kg7\n'], ['h6+', 'Kh7'], ['Ke3', 'Rc3+'], ['Kf4', 'b3'], ['Kxf5', 'Rxg3'], ['Kf4', 'Rh3'], ['Kg5', 'Rc3'], ['Rb7', 'Rf3\n'], ['Kg4', 'Rf1'], ['Rxb3', 'Kxh6']]",1/2-1/2
Anibal op 4th,Linares,1997.??.??,4,"Garcia, Gildardo","Miles, Anthony J",,,C67,"[['e4', 'Nc6'], ['Nf3', 'e5'], ['Bb5', 'Nf6'], ['O-O', 'Nxe4'], ['d4', 'Nd6'], ['Bxc6', 'dxc6'], ['dxe5', 'Nf5'], ['Qxd8+', 'Kxd8\n'], ['Nc3', 'Ke8'], ['Ne2', 'Ne7'], ['Re1', 'Bg4'], ['Nfd4', 'c5'], ['Nb5', 'Kd7'], ['f3', 'Bf5'], ['Be3', 'a6\n'], ['Rad1+', 'Kc8'], ['Nd6+', 'cxd6'], ['exd6', 'Nc6'], ['Bxc5', 'b5'], ['g4', 'Bd7'], ['Ng3', 'Kb7'], ['Bf2', 'g6\n'], ['Ne4', 'Bg7'], ['Nc5+', 'Kc8'], ['c3', 'h5'], ['g5', 'Ne5'], ['Kg2', 'Bc6'], ['Kg3', 'Rd8'], ['Bd4', 'Rxd6\n'], ['h4', 'Nd7'], ['Re8+', 'Kc7'], ['Re7', 'Bxd4'], ['cxd4', 'Kd8'], ['Rde1', 'Nxc5'], ['dxc5', 'Rd7']]",0-1
Anibal op 4th,Linares,1997.??.??,5,"Miles, Anthony J","Giorgadze, Giorgi",,,A13,"[['Nf3', 'd5'], ['g3', 'g6'], ['c4', 'e6'], ['Bg2', 'Bg7'], ['O-O', 'Ne7'], ['d4', 'Nbc6'], ['e3', 'O-O'], ['Qc2', 'dxc4\n'], ['Na3', 'e5'], ['Nxe5', 'Nxe5'], ['dxe5', 'Bxe5'], ['Nxc4', 'Bg7'], ['Rd1', 'Qe8'], ['Bd2', 'Bg4'], ['Rdc1', 'Rb8\n'], ['Bc3', 'Bf5'], ['Qb3', 'Bxc3'], ['Qxc3', 'c6'], ['Rd1', 'Nc8'], ['Rd4', 'Qe7'], ['Rad1', 'Be6'], ['h3', 'Nb6\n'], ['Na5', 'Rfc8'], ['Nb3', 'Nd5'], ['Qc1', 'b6'], ['Qd2', 'Nf6'], ['Qc3', '']]",1/2-1/2
Anibal op 4th,Linares,1997.??.??,7,"Miles, Anthony J","Comas Fabrego, Luis",,,D34,"[['d4', 'e6'], ['Nf3', 'c5'], ['g3', 'cxd4'], ['Nxd4', 'd5'], ['Bg2', 'Nf6'], ['O-O', 'Be7'], ['c4', 'O-O'], ['cxd5', 'exd5\n'], ['Nc3', 'Nc6'], ['Be3', 'Na5'], ['Qc2', 'Be6'], ['Rad1', 'Qc8'], ['Nxe6', 'fxe6'], ['Bh3', 'Bb4'], ['Bd4', 'Ne4\n'], ['Rc1', 'Nxc3'], ['Bxc3', 'Bxc3'], ['Qxc3', 'Nc6'], ['b4', 'a6'], ['a4', 'Qe8'], ['b5', 'axb5'], ['axb5', 'Nd8\n'], ['Qe5', 'Rf6'], ['Rc5', 'b6'], ['Rc7', 'Qxb5'], ['Rfc1', 'Qe8'], ['Qd6', 'b5'], ['Re7', 'Qh5'], ['Rcc7', 'Qg6\n'], ['f3', 'b4'], ['Qd7', '']]",1-0
Anibal op 4th,Linares,1997.??.??,8,"Wojtkiewicz, Aleksander","Miles, Anthony J",,,D73,"[['Nf3', 'Nf6'], ['c4', 'g6'], ['g3', 'c6'], ['d4', 'Bg7'], ['Bg2', 'd5'], ['cxd5', 'cxd5'], ['Nc3', '']]",1/2-1/2
Anibal op 4th,Linares,1997.??.??,9,"Miles, Anthony J","Jussupow, Artur",,,E11,"[['d4', 'Nf6'], ['Nf3', 'e6'], ['c4', 'Bb4+'], ['Nbd2', 'O-O'], ['a3', 'Be7'], ['e3', 'c5'], ['dxc5', 'a5'], ['b3', 'Na6\n'], ['Bb2', 'Nxc5'], ['Be2', 'b6'], ['O-O', 'Bb7'], ['Nd4', 'Qb8'], ['Bf3', 'd5'], ['cxd5', 'Nxd5'], ['Nc4', 'Rd8\n'], ['Qc2', 'Qc7'], ['Rfd1', 'Ba6'], ['Nf5', 'Bf8'], ['Be5', 'Qa7'], ['e4', 'Ne7'], ['Nxe7+', 'Bxe7'], ['b4', 'Nd7\n'], ['Bd6', 'Bxc4'], ['Bxe7', 'Rdc8'], ['Qb2', 'Ne5'], ['Qxe5', 'Qxe7'], ['Qb2', 'axb4'], ['axb4', 'e5'], ['g3', 'h6\n'], ['h4', 'b5'], ['Bg4', 'Rd8'], ['Rxa8', 'Rxa8'], ['Rd7', 'Qf6'], ['Qc3', 'g6'], ['Qe3', 'h5'], ['Be2', 'Ra1+\n'], ['Rd1', 'Rxd1+'], ['Bxd1', 'Qd6'], ['Qe1', 'Qd4'], ['Bf3', 'Kg7'], ['Bg2', 'Qb2'], ['Bf3', 'Qa3'], ['Bg2', 'Qb2\n'], ['Bf3', 'f6'], ['Kh2', 'Qa3'], ['Bg2', 'Qd3'], ['Kg1', 'Qa3'], ['Kh2', 'Qb2'], ['Bf3', 'Qd4'], ['Kg1', 'Kh7\n'], ['Kh2', 'Kh6'], ['Bg2', 'g5'], ['hxg5+', 'fxg5'], ['Kg1', 'Kg6'], ['Kh2', 'g4'], ['Kg1', 'Qb2'], ['Bf1', 'Qd4\n'], ['Bg2', 'Qb2'], ['Bf1', 'Qd4'], ['Bg2', '']]",1/2-1/2
Anibal op 4th,Linares,1997.??.??,10,"Delchev, Aleksander","Miles, Anthony J",,,C67,"[['e4', 'Nc6'], ['Nf3', 'e5'], ['Bb5', 'Nf6'], ['O-O', 'Nxe4'], ['Re1', 'Nd6'], ['Nxe5', 'Be7'], ['Bf1', 'Nf5'], ['c3', 'Nxe5\n'], ['Rxe5', 'd6'], ['Re1', 'O-O'], ['d4', 'Be6'], ['Nd2', 'c5'], ['dxc5', 'dxc5'], ['Qf3', 'Nd6'], ['Ne4', 'Nxe4\n'], ['Qxe4', 'Qb6'], ['Bc4', 'Bxc4'], ['Qxc4', 'Qf6'], ['Re2', 'Qc6'], ['Be3', 'Rac8'], ['Rd2', 'Rfd8']]",1/2-1/2
New York op,New York,1997.??.??,?,"Rozentalis, Eduardas","Miles, Anthony J",,,B02,"[['e4', 'Nf6'], ['e5', 'Nd5'], ['g3', 'd6'], ['exd6', 'exd6'], ['Bg2', 'Nf6'], ['d4', 'Be7'], ['c4', 'd5'], ['c5', 'O-O\n'], ['Ne2', 'b6'], ['cxb6', 'axb6'], ['O-O', 'Ne4'], ['f3', 'Nd6'], ['Nbc3', 'c6'], ['Bf4', 'Re8'], ['b3', 'Nd7\n'], ['Qd2', 'Nf8'], ['Rae1', 'Ng6'], ['Bxd6', 'Bxd6'], ['f4', 'Bf5'], ['Nd1', 'Nf8'], ['Nec3', 'Qf6'], ['Ne3', 'Bb4\n'], ['Re2', 'Qg6'], ['Rfe1', 'Be4'], ['Nc4', 'dxc4'], ['Bxe4', 'f5'], ['Bf3', 'cxb3']]",1/2-1/2
New York op,New York,1997.??.??,?,"Milov, Vadim","Miles, Anthony J",,,A40,"[['d4', 'e6'], ['c4', 'b6'], ['a3', 'g6'], ['e4', 'Bg7'], ['Nf3', 'Ne7'], ['Nc3', 'Bb7'], ['h4', 'h6'], ['Bd3', 'd6'], ['Be3', 'Nd7\n'], ['Qe2', 'a6'], ['Rc1', 'c5'], ['d5', 'e5'], ['h5', 'Nf6'], ['hxg6', 'fxg6'], ['Nd2', 'Bc8'], ['f3', 'h5'], ['Kd1', 'Bh6\n'], ['Kc2', 'Bxe3'], ['Qxe3', 'Neg8'], ['Qg5', 'Rh6'], ['g4', 'Qe7'], ['Qe3', 'Rh7'], ['gxh5', 'Nxh5'], ['Ne2', 'Ra7\n'], ['f4', 'Bg4'], ['fxe5', 'Qxe5'], ['Rcg1', 'Ngf6'], ['Rh4', 'Bxe2'], ['Bxe2', 'Ng7'], ['Rxh7', 'Nxh7\n'], ['Rxg6', 'Nf5'], ['Qh3', 'Nd4+'], ['Kb1', 'Nf8'], ['Rg8', 'Kf7'], ['Rg2', 'Ke8'], ['Qc8+', 'Ke7'], ['Bh5', '']]",1-0
New York op,New York,1997.??.??,3,"Krasenkow, Michal","Miles, Anthony J",,,D15,"[['Nf3', 'd5'], ['d4', 'Nf6'], ['c4', 'c6'], ['Nc3', 'a6'], ['a4', 'g6'], ['Bg5', 'Bg7'], ['e3', 'O-O'], ['Qb3', 'Ne4'], ['Bh4', 'dxc4\n'], ['Bxc4', 'Nd6'], ['a5', 'Nd7'], ['O-O', 'Nf5'], ['Bg3', 'Nxg3'], ['fxg3', 'e6'], ['Qa3', 'b5'], ['axb6', 'Nxb6\n'], ['Ba2', 'Nd5'], ['Ne4', 'Rb8'], ['Ne5', 'Qb6'], ['Bxd5', 'cxd5'], ['Nd6', 'Bxe5'], ['dxe5', 'Qxb2'], ['Qxb2', 'Rxb2\n'], ['Rfc1', 'Bd7'], ['Rxa6', 'Rfb8'], ['Ra7', 'Rb1'], ['Rxb1', 'Rxb1+'], ['Kf2', 'Bb5'], ['g4', 'Rf1+'], ['Kg3', 'Bc6\n'], ['Rc7', 'Ba4'], ['g5', 'Kg7'], ['h4', 'Kf8'], ['Kh2', 'Kg7'], ['g4', 'Rf3'], ['h5', 'gxh5'], ['gxh5', 'Kf8\n'], ['h6', 'Bd1'], ['Kg2', 'Be2'], ['Rc8+', 'Ke7'], ['Rc7+', 'Kf8'], ['g6', 'fxg6'], ['Rxh7', 'Rxe3'], ['Rh8+', 'Ke7\n'], ['Re8+', 'Kd7'], ['h7', '']]",1-0
Tanta op,Tanta,1997.??.??,1,"El Ghazali, Youssef M","Miles, Anthony J",,,A28,"[['c4', 'e5'], ['Nc3', 'Nf6'], ['Nf3', 'Nc6'], ['a3', 'd6'], ['d4', 'e4'], ['Ng5', 'Bf5'], ['f3', 'exf3'], ['gxf3', 'h6\n'], ['Nh3', 'Bxh3'], ['Bxh3', 'Nh7'], ['Rg1', 'Qh4+'], ['Rg3', 'Nf6'], ['d5', 'Ne5'], ['Qa4+', 'Kd8'], ['f4', 'Neg4\n'], ['Bd2', 'Be7'], ['c5', 'dxc5'], ['Ne4', 'Nxe4'], ['Qxe4', 'Nf6'], ['Qa4', 'a6'], ['Qb3', 'Bd6'], ['O-O-O', 'Re8\n'], ['Rxg7', 'Ke7'], ['Be6', 'Rf8'], ['Qe3', 'Kd8'], ['Bxf7', 'Kc8'], ['Be6+', 'Kb8'], ['Kb1', 'Ka7'], ['b4', 'b6\n'], ['bxc5', 'bxc5'], ['Rxc7+', 'Bxc7'], ['Qxc5+', 'Kb7'], ['Qc6+', 'Kb8'], ['Ka2', 'Nxd5'], ['Rb1+', '']]",1-0
Tanta op,Tanta,1997.??.??,2,"Miles, Anthony J","Fatehy, Alamir",,,A84,"[['d4', 'd5'], ['Nf3', 'e6'], ['c4', 'c6'], ['Qc2', 'f5'], ['Bf4', 'Nf6'], ['e3', 'Be7'], ['Bd3', 'O-O'], ['Nc3', 'Ne4\n'], ['O-O', 'Nd7'], ['Ne5', 'Ndf6'], ['f3', 'Nd6'], ['c5', 'Nf7'], ['Nxf7', 'Rxf7'], ['b4', 'Nd7'], ['Rad1', 'g5\n'], ['Bg3', 'f4'], ['Bf2', 'fxe3'], ['Bxe3', 'e5'], ['Bf5', 'exd4'], ['Bxd4', 'Nf8'], ['Bxc8', 'Rxc8'], ['Rfe1', 'Bf6\n'], ['Ne2', 'Ne6'], ['Bf2', 'Be5'], ['Ng3', 'Bxg3'], ['Rxe6', 'Bxf2+'], ['Qxf2', 'Qf8'], ['h4', 'Re8'], ['Rxe8', 'Qxe8\n'], ['hxg5', 'Qe5'], ['Qd2', 'Rf4'], ['a3', 'Qxg5'], ['Re1', 'Qf6'], ['Qe3', 'Qd4'], ['Qxd4', 'Rxd4'], ['Re7', 'Rd3\n'], ['Rxb7', 'Rxa3'], ['b5', '']]",1-0
Tanta op,Tanta,1997.??.??,3,"Fadi, Eid","Miles, Anthony J",,,B47,"[['e4', 'c5'], ['Nf3', 'e6'], ['d4', 'cxd4'], ['Nxd4', 'Nc6'], ['Nc3', 'Qc7'], ['Nxc6', 'dxc6'], ['Bd3', 'e5'], ['O-O', 'Bd6\n'], ['Be3', 'Ne7'], ['Ne2', 'O-O'], ['c4', 'Ng6'], ['Qc2', 'Qe7'], ['Ng3', 'Nf4'], ['Nf5', 'Bxf5'], ['Bxf4', 'Bg4\n'], ['Be3', 'Bc5'], ['Be2', 'Be6'], ['Qc3', 'Bxe3'], ['Qxe3', 'Qb4'], ['b3', 'Rfd8'], ['Rfd1', 'Qa3'], ['Qc3', 'Rxd1+\n'], ['Bxd1', 'Qc5'], ['Bf3', 'Rd8'], ['Rd1', 'Rxd1+'], ['Bxd1', 'Kf8'], ['Be2', 'Ke7'], ['h3', 'f6'], ['Qg3', 'g6\n'], ['Bg4', 'Bf7'], ['Bc8', 'b6'], ['Qg4', 'Qd4'], ['Qe2', 'Qd8'], ['Bg4', 'h5'], ['Bf3', 'Qd4'], ['g3', 'a5\n'], ['h4', 'a4'], ['bxa4', 'Bxc4'], ['Qe1', 'Qc5'], ['Qd2', 'Qa3'], ['Bg2', 'Qxa4'], ['Bh3', '']]",0-1
Tanta op,Tanta,1997.??.??,4,"Miles, Anthony J","Salem, Zahed",,,D73,"[['Nf3', 'c5'], ['g3', 'g6'], ['Bg2', 'Nc6'], ['c3', 'Bg7'], ['d4', 'cxd4'], ['cxd4', 'Nf6'], ['Nc3', 'd5'], ['Ne5', 'O-O\n'], ['Bf4', 'Qb6'], ['Nxc6', 'bxc6'], ['Qd2', 'Nh5'], ['Be3', 'Rb8'], ['b3', 'Rd8'], ['O-O', 'Ba6'], ['Na4', 'Qb4\n'], ['Rfd1', 'e5'], ['dxe5', 'Bxe5'], ['Rac1', 'Qb7'], ['Nc5', 'Qc8'], ['Bf3', 'Ng7'], ['Bf4', 'Bxf4'], ['Qxf4', 'Ne6\n'], ['Qf6', 'Nxc5'], ['Rxc5', 'Bb7'], ['Bxd5', 'Rd7'], ['Rdc1', 'Qd8'], ['Qxd8+', 'Rbxd8'], ['Bxc6', '']]",1-0
Tanta op,Tanta,1997.??.??,5,"Mohamed, Esam Ahmed Nagib","Miles, Anthony J",,,A40,"[['d4', 'e6'], ['c4', 'b6'], ['Nc3', 'Bb7'], ['a3', 'g6'], ['e4', 'Bg7'], ['Be3', 'Ne7'], ['Qd2', 'f5'], ['Bh6', 'O-O'], ['Bxg7', 'Kxg7\n'], ['e5', 'd6'], ['exd6', 'cxd6'], ['h4', 'Ng8'], ['O-O-O', 'Qe7'], ['Re1', 'Nd7'], ['Nf3', 'Bxf3'], ['gxf3', 'Ngf6\n'], ['h5', 'Rh8'], ['Bd3', 'Rae8'], ['Reg1', 'Kf7'], ['hxg6+', 'hxg6'], ['Qg5', 'Rhg8'], ['Rh6', 'Nf8'], ['d5', 'exd5\n'], ['Bxf5', 'Qe5'], ['cxd5', 'Qxf5'], ['Qxf5', 'gxf5'], ['Rxf6+', 'Kxf6'], ['Rxg8', 'Kf7'], ['Rg5', 'Kf6\n'], ['Rg8', 'Kf7'], ['Rh8', 'a6'], ['Kd2', 'Kg7'], ['Rh5', 'Kg6'], ['Rh8', 'Kg7'], ['Rh4', 'b5'], ['a4', 'Ng6\n'], ['Rb4', 'bxa4'], ['Rxa4', 'Rb8'], ['Kc2', 'Rb6'], ['f4', 'Kf6'], ['Rc4', 'Ne7'], ['b4', 'Kf7'], ['Rd4', 'Rb8\n'], ['Kb3', 'Ke8'], ['Rd1', 'Kd7'], ['Ra1', 'Rb6'], ['Kc4', 'Kc7'], ['Ne2', 'Kd7'], ['Nd4', 'Kc8'], ['Rh1', 'Rb7\n'], ['Rh8+', 'Kc7'], ['Ne6+', 'Kb6'], ['Rd8', 'Ka7'], ['Rxd6', 'Nc8'], ['Rc6', 'Nb6+'], ['Kd4', 'Na8'], ['Rc4', 'Kb8\n'], ['Ke5', 'Nb6'], ['Rd4', 'Rf7'], ['Nc5', 'Kc8'], ['Ke6', 'Ra7'], ['d6', 'Kd8'], ['d7', 'a5'], ['bxa5', 'Rc7\n'], ['Kd6', 'Nc4+'], ['Rxc4', 'Rxc5'], ['Kxc5', '']]",1-0
Tanta op,Tanta,1997.??.??,6,"Miles, Anthony J","Rahman, Yehya",,,E98,"[['d4', 'g6'], ['Nf3', 'Bg7'], ['c4', 'Nf6'], ['Nc3', 'O-O'], ['e4', 'd6'], ['Be2', 'e5'], ['O-O', 'Nc6'], ['d5', 'Ne7\n'], ['Ne1', 'Nd7'], ['Kh1', 'f5'], ['exf5', 'Nxf5'], ['Nc2', 'a5'], ['Ne4', 'Nc5'], ['Nxc5', 'dxc5'], ['Bd3', 'Nd6\n'], ['f3', 'Bd7'], ['Rb1', 'Qh4'], ['Qe1', 'Qh5'], ['Be3', 'b6'], ['Be2', 'e4'], ['f4', 'Bg4'], ['Bxg4', 'Qxg4\n'], ['b3', 'Rf7'], ['a4', 'Raf8'], ['h3', 'Qd7'], ['g4', 'Qe7'], ['Kg2', 'Bf6'], ['Qd2', 'Rd8'], ['Rbd1', 'Rdf8\n'], ['Na3', 'Re8'], ['Nb5', 'Qd7'], ['Nxd6', 'cxd6'], ['f5', 'Bg7'], ['fxg6', 'hxg6'], ['Rxf7', 'Qxf7'], ['Rf1', 'Qe7\n'], ['Qe1', 'Qe5'], ['Qg3', 'Qe7'], ['Qf4', 'Qd7'], ['Qg5', 'Kh7'], ['Bf4', 'Rg8'], ['Re1', 'Re8'], ['Qh4+', 'Kg8\n'], ['Qg3', 'Bf8'], ['Re3', 'Qg7'], ['h4', 'Qb2+'], ['Qf2', 'Qd4'], ['Qe2', 'Kh7'], ['g5', 'Kg8'], ['Bg3', 'Kf7\n'], ['Bh2', 'Kg8'], ['Bf4', 'Kf7'], ['h5', 'Kg7'], ['Bg3', 'Kh7'], ['h6', 'Kg8'], ['Bf4', 'Kh8'], ['Kh3', 'Kg8\n'], ['Kh2', 'Kh7'], ['Bg3', 'Kg8'], ['Kg2', 'Kh7']]",1-0
Tanta op,Tanta,1997.??.??,7,"Ahmed, Ehab","Miles, Anthony J",,,E81,"[['d4', 'Nf6'], ['c4', 'g6'], ['Nc3', 'Bg7'], ['e4', 'd6'], ['f3', 'O-O'], ['Bg5', 'a6'], ['Qd2', 'c5'], ['d5', 'b5'], ['cxb5', 'Qa5\n'], ['Bd3', 'Nbd7'], ['f4', 'axb5'], ['Nxb5', 'Nxe4'], ['Qxa5', 'Rxa5'], ['Bxe4', 'Rxb5'], ['Rb1', 'Nf6\n'], ['Bxf6', 'Bxf6'], ['b3', 'Rb4'], ['Bd3', 'Bb7'], ['Bc4', 'Ra8'], ['a4', 'Raxa4'], ['Ne2', 'Ra2'], ['O-O', 'Ba6\n'], ['Bxa6', 'Rxa6'], ['Rf3', 'Ra2'], ['Kf1', 'Rd2'], ['Nc1', 'Rd1+'], ['Ke2', 'Rbd4'], ['Rd3', 'R4xd3']]",0-1
Tanta op,Tanta,1997.??.??,8,"Miles, Anthony J","Gurevich, Mikhail",,,C11,"[['e4', 'e6'], ['d4', 'd5'], ['Nc3', 'Nf6'], ['Bg5', 'dxe4'], ['Nxe4', 'Be7'], ['Bxf6', 'Bxf6'], ['Nf3', 'Nd7'], ['Nxf6+', 'Qxf6\n'], ['Qd2', 'O-O'], ['Qe3', 'a6'], ['O-O-O', 'b5'], ['Bd3', 'Bb7'], ['Ng5', 'g6'], ['h4', 'e5'], ['Be4', 'Bxe4\n'], ['Nxe4', 'Qf4'], ['Rhe1', 'Qxh4'], ['dxe5', 'Nxe5'], ['g3', 'Qe7'], ['Nc3', 'Rae8'], ['Nd5', 'Qd8'], ['Qc5', 'c6\n'], ['Nb4', 'Qf6'], ['f4', 'Nc4'], ['c3', 'Rxe1'], ['Rxe1', 'Qd8'], ['Rd1', 'Qe8'], ['b3', 'Qe3+'], ['Qxe3', 'Nxe3\n'], ['Rd3', 'Nd5'], ['Nxd5', 'cxd5'], ['Rxd5', 'Rc8'], ['Kd2', 'Rc6'], ['Kd3', 'Kf8'], ['c4', 'bxc4+'], ['bxc4', 'Ke7\n'], ['c5', 'h5'], ['Kc4', 'Rf6'], ['Rd4', 'Re6'], ['Rd3', 'f6'], ['Kd5', 'g5'], ['Rb3', 'Re2'], ['a3', 'Kd7'], ['Rb7+', 'Kc8\n'], ['Rf7', 'Re3'], ['Kd6', 'Rd3+'], ['Kc6', 'Kd8'], ['Rxf6', 'Rxa3'], ['fxg5', 'Rxg3'], ['Kd6', 'Rd3+'], ['Ke6', 'h4\n'], ['g6', 'Re3+'], ['Kf7', 'Re7+'], ['Kg8', 'h3'], ['g7', 'h2'], ['Rh6', '']]",1-0
Tanta op,Tanta,1997.??.??,9,"Conquest, Stuart","Miles, Anthony J",,,D27,"[['d4', 'd5'], ['c4', 'dxc4'], ['e3', 'Nf6'], ['Bxc4', 'e6'], ['Nf3', 'c5'], ['O-O', 'a6'], ['Bd3', 'Nbd7'], ['Qe2', 'b6\n'], ['Nc3', 'Bb7'], ['h3', 'Qb8'], ['e4', 'cxd4'], ['Nxd4', 'Bc5'], ['Be3', 'O-O'], ['Rad1', 'b5'], ['a3', 'Rd8\n'], ['Bb1', 'b4'], ['axb4', 'Bxb4'], ['Bg5', 'h6'], ['Bc1', 'Qc7'], ['f4', 'Nf8'], ['Kh1', 'Rd7'], ['Rd3', 'Rad8\n'], ['e5', 'Rxd4'], ['Rxd4', 'Rxd4'], ['exf6', 'g6'], ['Be3', 'Rd8'], ['Ne4', 'Qc6'], ['Rc1', 'Qd5'], ['Kh2', 'a5\n'], ['Nc5', 'Ba8'], ['Qf2', 'Bxc5'], ['Rxc5', 'Qb7'], ['Rxa5', 'Nh7'], ['Ra7', 'Qd5'], ['Qg3', 'Nf8'], ['b4', 'Qb3\n'], ['Bb6', 'Qxg3+'], ['Kxg3', 'Rc8'], ['Bd3', 'Bd5'], ['Bc7', 'Nd7'], ['Ba6', 'Ra8'], ['Rxa8+', 'Bxa8'], ['Bd8', 'Nb8\n'], ['Bb5', 'Nc6'], ['Be7', 'Nd4'], ['Bd3', 'Bc6'], ['Kf2', 'Nb5'], ['h4', 'Nc3'], ['g4', 'Ba4'], ['g5', 'h5\n'], ['Ke3', 'Nd5+'], ['Ke4', 'Bc6'], ['Ke5', 'Nc3'], ['Kd4', 'Nd5'], ['Be4', '']]",1-0
Tanta op,Tanta,1997.??.??,10,"Miles, Anthony J","El Taher, Fouad",,,B08,"[['d4', 'Nf6'], ['Nf3', 'g6'], ['Nc3', 'Bg7'], ['e4', 'd6'], ['Be2', 'O-O'], ['O-O', 'e5'], ['dxe5', 'dxe5'], ['Qxd8', 'Rxd8\n'], ['Nxe5', 'Nxe4'], ['Nxe4', 'Bxe5'], ['c3', 'Bf5'], ['Nc5', 'b6'], ['Bf3', 'c6'], ['Ne4', 'Nd7'], ['Bg5', 'f6\n'], ['Be3', 'Rac8'], ['a4', 'Bxe4'], ['Bxe4', 'f5'], ['Bc2', 'f4'], ['Bc1', 'Nc5'], ['Re1', 'Re8'], ['g3', 'fxg3\n'], ['hxg3', 'Kf7'], ['Be3', 'Rcd8'], ['a5', 'Bc7'], ['Kg2', 'h5'], ['Bg5', 'Rb8'], ['axb6', 'Bxb6'], ['Rad1', 'Rxe1\n'], ['Rxe1', 'Bd8'], ['Bxd8', 'Rxd8'], ['Ra1', 'Rd2'], ['Rxa7+', 'Kf6'], ['Ba4', 'Nxa4'], ['Rxa4', 'Rxb2\n'], ['Ra6', 'g5'], ['Rxc6+', 'Kf5'], ['Kf3', 'Rc2'], ['Rc8', 'Ra2'], ['Rf8+', 'Kg6'], ['Ke3', 'Rb2'], ['c4', 'h4\n'], ['gxh4', 'gxh4'], ['c5', 'h3'], ['Rh8', 'Kg7'], ['Rh4', 'Rb3+'], ['Kd2', 'Rf3'], ['c6', 'Rxf2+'], ['Kd3', 'Rf6\n'], ['c7', 'Rc6'], ['Rc4', 'Rxc4'], ['Kxc4', 'h2']]",1/2-1/2
