EU-ch U12,Tallinn,1997.??.??,1,"Mamedyarov, Shahriar","Naiditsch, Arkadij",,,A48,"[['d4', 'Nf6'], ['Nf3', 'g6'], ['Bf4', 'Bg7'], ['e3', 'd6'], ['h3', 'O-O'], ['Nbd2', 'Nbd7'], ['Bc4', 'c6'], ['a4', 'Re8\n'], ['O-O', 'e5'], ['Bh2', 'e4'], ['Ne1', 'Nf8'], ['Qe2', 'a5'], ['c3', 'b6'], ['b4', 'axb4'], ['cxb4', 'd5'], ['Bb3', 'Ba6\n'], ['Qd1', 'Bxf1']]",0-1
FIDE World Blitz 2013,Khanty-Mansiysk RUS,2013.06.09,16.3,"Mamedyarov,S","Grischuk,A",,,E61,"[['d4', 'Nf6'], ['c4', 'g6'], ['Nc3', 'Bg7'], ['Nf3', 'O-O'], ['Bg5', 'h6'], ['Bh4', 'c5'], ['d5', 'e6'], ['e4', 'exd5\n'], ['e5', 'Qe8'], ['Be2', 'Ng4'], ['Nxd5', 'Na6'], ['Nf6+', 'Bxf6'], ['exf6', 'Qe6'], ['O-O', 'Nxf6'], ['Re1', 'Nh5\n'], ['Qd2', 'Kh7'], ['Bg5', 'Rg8'], ['Bd3', 'Qd6'], ['Bxh6', 'Kh8'], ['Ng5', 'Qf6'], ['Re3', 'd5'], ['Rf3', 'Bf5\n'], ['g4', 'dxc4'], ['Bxf5', 'gxf5'], ['Rxf5', 'Qd4'], ['Nxf7+', 'Kh7'], ['Ng5+', 'Rxg5'], ['Qxg5', 'Rg8\n'], ['Rf7+', 'Kh8'], ['Qxh5', 'Rxg4+'], ['Kh1', 'Qe4+'], ['f3', '']]",1-0
FIDE World Blitz 2013,Khanty-Mansiysk RUS,2013.06.10,17.3,"Mamedyarov,S",Nguyen Ngoc Truong Son,,,D12,"[['Nf3', 'Nf6'], ['d4', 'd5'], ['c4', 'c6'], ['e3', 'Bf5'], ['Nc3', 'e6'], ['Be2', 'Nbd7'], ['a3', 'Ne4'], ['O-O', 'Bd6\n'], ['Bd3', 'Bg6'], ['Qc2', 'Nxc3'], ['Qxc3', 'O-O'], ['Re1', 'Bxd3'], ['Qxd3', 'dxc4'], ['Qxc4', 'c5'], ['Rd1', 'Qe7\n'], ['dxc5', 'Nxc5'], ['b4', 'Na4'], ['b5', 'Nb6'], ['Qb3', 'Rac8'], ['a4', 'Nc4'], ['a5', 'Rfd8'], ['Bb2', 'Nxb2\n'], ['Qxb2', 'Ba3'], ['Rxd8+', 'Rxd8'], ['Qc2', 'Qc5'], ['Qxc5', 'Bxc5'], ['g3', 'Kf8'], ['Kf1', 'Ke7'], ['Ke2', 'f5\n'], ['Rc1', 'Rd5'], ['Nd2', 'Bb4'], ['Nb3', 'Rxb5'], ['Rc7+', 'Kf6'], ['a6', 'bxa6'], ['Rxa7', 'Rb6'], ['Kd3', 'Be1\n'], ['Nc5', 'Rb5'], ['Nd7+', 'Kg5'], ['Ke2', 'Bc3'], ['Rxa6', 'Rb2+'], ['Kf1', 'Kg4'], ['Kg2', 'Be1'], ['Ne5+', 'Kh5\n'], ['Nd3', 'Rb1'], ['Rxe6', 'g6'], ['h3', 'Bc3'], ['Rc6', 'Rb3'], ['Nf4+', 'Kh6'], ['Ne6', 'Rb2'], ['Rxc3', '']]",1-0
FIDE World Blitz 2013,Khanty-Mansiysk RUS,2013.06.10,18.3,Nguyen Ngoc Truong Son,"Mamedyarov,S",,,E67,"[['d4', 'Nf6'], ['c4', 'g6'], ['g3', 'Bg7'], ['Bg2', 'O-O'], ['Nf3', 'd6'], ['O-O', 'Nbd7'], ['Nc3', 'e5'], ['e3', 'Re8\n'], ['b4', 'exd4'], ['exd4', 'Nb6'], ['Qb3', 'a5'], ['bxa5', 'Rxa5'], ['Be3', 'd5'], ['c5', 'Nc4'], ['Bg5', 'c6\n'], ['Nd2', 'h6'], ['Bxf6', 'Bxf6'], ['Nxc4', 'dxc4'], ['Qb4', 'Bxd4'], ['Rad1', 'Rxc5'], ['Ne4', 'Rce5\n'], ['Nd2', 'Re2'], ['Qxc4', 'Bf5'], ['Nb3', 'Bxf2+'], ['Kh1', 'Qxd1'], ['Rxd1', 'Re1+'], ['Rxe1', 'Rxe1+\n'], ['Qf1', 'Rxf1+'], ['Bxf1', 'Bb6'], ['Bg2', 'Kf8'], ['Bf3', 'Ke7'], ['Kg2', 'Bb1'], ['a4', 'Bc2'], ['a5', 'Ba7\n'], ['Nd2', 'Bd3'], ['Ne4', 'f5'], ['Nc3', 'Bc5'], ['Ne2', 'g5'], ['g4', 'fxg4'], ['Bxg4', 'Bb4'], ['Nd4', 'Bxa5\n'], ['Bc8', 'Bb6'], ['Nf5+', 'Bxf5'], ['Bxf5', 'Bc7'], ['h3', 'b5'], ['Kf3', 'Kd6'], ['Ke4', 'c5'], ['Bg6', 'c4\n'], ['Be8', 'Kc5'], ['Ke3', 'b4'], ['Kd2', 'b3'], ['Bf7', 'Bf4+'], ['Kc3', 'Be5+'], ['Kd2', 'Kd4']]",0-1
FIDE World Blitz 2013,Khanty-Mansiysk RUS,2013.06.10,19.1,Le Quang Liem,"Mamedyarov,S",,,D86,"[['d4', 'Nf6'], ['c4', 'g6'], ['Nc3', 'd5'], ['cxd5', 'Nxd5'], ['e4', 'Nxc3'], ['bxc3', 'Bg7'], ['Bc4', 'c5'], ['Ne2', 'Nc6\n'], ['Be3', 'cxd4'], ['cxd4', 'Qa5+'], ['Bd2', 'Qd8'], ['Bc3', 'O-O'], ['O-O', 'Bd7'], ['Rb1', 'b6'], ['Qd2', 'Rc8\n'], ['Rbc1', 'e6'], ['h3', 'Rc7'], ['Bb3', 'Bc8'], ['d5', 'exd5'], ['Bxg7', 'Kxg7'], ['exd5', 'Ne5'], ['d6', 'Rxc1\n'], ['Rxc1', 'Qf6'], ['Rc7', 'Be6'], ['Bxe6', 'Qxe6'], ['Qd4', 'Qf6'], ['f4', 'Re8'], ['fxe5', 'Rxe5'], ['d7', '']]",1-0
FIDE World Blitz 2013,Khanty-Mansiysk RUS,2013.06.10,20.1,"Mamedyarov,S",Le Quang Liem,,,D85,"[['d4', 'Nf6'], ['c4', 'g6'], ['Nc3', 'd5'], ['cxd5', 'Nxd5'], ['e4', 'Nxc3'], ['bxc3', 'Bg7'], ['Nf3', 'c5'], ['Rb1', 'O-O\n'], ['Be2', 'b6'], ['O-O', 'Bb7'], ['d5', 'Bxc3'], ['Bf4', 'Bg7'], ['Bc4', 'Ba6'], ['Qe2', 'Qc8'], ['e5', 'Qg4\n'], ['Bxa6', 'Nxa6'], ['Bg5', 'Nb4'], ['Rbd1', 'Qd7'], ['d6', 'exd6'], ['Rxd6', 'Qf5'], ['Bf6', 'Bxf6'], ['exf6', 'Rfd8\n'], ['Re1', 'h6'], ['Qe7', 'Rxd6'], ['Qxd6', 'Qd5'], ['Qf4', 'Kh7'], ['Re7', 'Nc6'], ['Re1', 'Rd8'], ['h4', 'Qd6\n'], ['Qg4', 'Qxf6'], ['h5', 'g5'], ['Qe4+', 'Kg7'], ['g3', 'Rd6'], ['Qg4', 'Nd4'], ['Nxd4', 'Rxd4'], ['Qc8', 'Rd2\n'], ['Rf1', 'Rxa2'], ['Qd7', 'a5'], ['Qd5', 'Ra1'], ['Rxa1', 'Qxa1+'], ['Kg2', 'Qd4'], ['Qf5', 'c4'], ['f4', 'gxf4\n'], ['g4', 'Qf6'], ['Qe4', 'f3+'], ['Kf2', 'c3'], ['g5', 'Qxg5'], ['Qd4+', 'Qf6'], ['Qg4+', 'Kf8'], ['Qc8+', 'Ke7\n'], ['Qc7+', 'Kf8'], ['Qc8+', 'Kg7'], ['Qg4+', 'Qg5'], ['Qd4+', 'Kg8'], ['Qxc3', 'Qc5+']]",0-1
FIDE World Blitz 2013,Khanty-Mansiysk RUS,2013.06.10,21.4,"Smirin,I","Mamedyarov,S",,,C70,"[['e4', 'e5'], ['Nf3', 'Nc6'], ['Bb5', 'a6'], ['Ba4', 'Nge7'], ['O-O', 'g6'], ['c3', 'Bg7'], ['d4', 'exd4'], ['cxd4', 'b5\n'], ['Bb3', 'O-O'], ['a4', 'b4'], ['a5', 'd6'], ['h3', 'Rb8'], ['d5', 'Ne5'], ['Nxe5', 'Bxe5'], ['Nd2', 'Bg7'], ['Nf3', 'c6\n'], ['Re1', 'h6'], ['dxc6', 'Nxc6'], ['Bf4', 'Nxa5'], ['Bd5', 'Bxb2'], ['Bxh6', 'b3'], ['Qd2', 'Bxa1'], ['Rxa1', 'b2\n'], ['Rb1', 'Be6'], ['Qd4', '']]",1-0
FIDE World Blitz 2013,Khanty-Mansiysk RUS,2013.06.10,22.4,"Mamedyarov,S","Smirin,I",,,E62,"[['d4', 'Nf6'], ['c4', 'g6'], ['Nf3', 'Bg7'], ['g3', 'd6'], ['Bg2', 'O-O'], ['O-O', 'Nc6'], ['Nc3', 'Bf5'], ['b3', 'e5\n'], ['d5', 'Ne7'], ['Ne1', 'Ne8'], ['e4', 'Bd7'], ['Nd3', 'f5'], ['c5', 'f4'], ['a4', 'g5'], ['g4', 'h5'], ['h3', 'hxg4\n'], ['hxg4', 'Ng6'], ['f3', 'Nh4'], ['Kf2', 'Rf6'], ['Rh1', 'Rh6'], ['Ba3', 'Bf8'], ['b4', 'c6'], ['Bf1', 'Nf6\n'], ['Be2', 'cxd5'], ['exd5', 'e4'], ['Nxe4', 'Nxe4+'], ['fxe4', 'Bg7'], ['cxd6', 'Bd4+'], ['Kf1', 'f3'], ['Bxf3', 'Qf6\n'], ['e5', 'Bxe5'], ['Nxe5', 'Qxe5'], ['Ra2', 'Rf8'], ['Rf2', 'Qg3'], ['Bb2', 'Bxg4'], ['Qd4', 'Nf5'], ['Rxh6', 'Nxd4\n'], ['Rh8+', 'Kxh8']]",0-1
FIDE World Blitz 2013,Khanty-Mansiysk RUS,2013.06.10,23.7,"Mamedyarov,S","Movsesian,S",,,E61,"[['d4', 'Nf6'], ['c4', 'g6'], ['Nc3', 'Bg7'], ['Nf3', 'O-O'], ['Bg5', 'c5'], ['d5', 'h6'], ['Bh4', 'e6'], ['e4', 'd6'], ['Nd2', 'exd5\n'], ['cxd5', 'Re8'], ['Be2', 'Na6'], ['O-O', 'Nc7'], ['Qc2', 'Bd7'], ['a4', 'Na6'], ['Rae1', 'Nb4'], ['Qd1', 'a6\n'], ['f4', 'b5'], ['axb5', 'axb5'], ['Nxb5', 'Qb8'], ['Nc3', 'Nh7'], ['Kh1', 'Na2'], ['Nxa2', 'Rxa2'], ['Nc4', 'Qc7\n'], ['e5', 'dxe5'], ['fxe5', 'Bxe5'], ['d6', 'Qb8'], ['Nxe5', 'Rxe5'], ['Bc4', 'Rxe1'], ['Bxf7+', 'Kg7'], ['Qxe1', 'Qxb2\n'], ['Bxa2', '']]",1-0
FIDE World Blitz 2013,Khanty-Mansiysk RUS,2013.06.10,24.7,"Movsesian,S","Mamedyarov,S",,,A16,"[['c4', 'Nf6'], ['Nc3', 'd5'], ['cxd5', 'Nxd5'], ['g3', 'g6'], ['Bg2', 'Nb6'], ['d3', 'Bg7'], ['Be3', 'Nc6'], ['h4', 'h5\n'], ['Bxc6+', 'bxc6'], ['Qd2', 'Bg4'], ['Rc1', 'Nd5'], ['Ne4', 'Nxe3'], ['fxe3', 'a5'], ['Nf3', 'a4'], ['Nfg5', 'Qd5\n'], ['O-O', 'O-O'], ['Nc3', 'Qa5'], ['Rf4', 'a3'], ['b4', 'Qe5'], ['d4', 'Qd6'], ['Nce4', 'Qd5'], ['Rc5', 'Qd7\n'], ['Qc2', 'f6'], ['Nf3', 'Rab8'], ['Rxc6', 'Rxb4'], ['Rxc7', 'Rb2'], ['Qc4+', 'Be6'], ['Nc5', 'Qxc7'], ['Qxe6+', 'Kh7\n'], ['g4', 'Rxe2'], ['gxh5', 'Rb8'], ['hxg6+', 'Kh8'], ['Qf5', 'e5'], ['Qh5+', 'Kg8'], ['Qh7+', 'Kf8'], ['Ne6+', 'Ke7\n'], ['Qxg7+', 'Kxe6'], ['Rxf6+', 'Kd5'], ['e4+', 'Kxe4'], ['Ng5+', 'Kd3'], ['Qxc7', '']]",1-0
FIDE World Blitz 2013,Khanty-Mansiysk RUS,2013.06.10,25.7,"Rublevsky,S","Mamedyarov,S",,,B12,"[['e4', 'c6'], ['d4', 'd5'], ['e5', 'Bf5'], ['Nf3', 'e6'], ['Be2', 'Ne7'], ['c3', 'Nd7'], ['O-O', 'c5'], ['dxc5', 'Nxc5\n'], ['Nd4', 'a6'], ['c4', 'dxc4'], ['Nxf5', 'Nxf5'], ['Bxc4', 'Be7'], ['Nc3', 'Qc7'], ['Re1', 'Rd8'], ['Qh5', 'O-O\n'], ['Bf1', 'Nd3'], ['Bxd3', 'Rxd3'], ['Bf4', 'Bb4'], ['Qe2', 'Rd4'], ['Bd2', 'Rfd8'], ['Rad1', 'Qd7'], ['Be3', 'Bxc3\n'], ['Bxd4', 'Bxe1']]",0-1
FIDE World Blitz 2013,Khanty-Mansiysk RUS,2013.06.10,26.7,"Mamedyarov,S","Rublevsky,S",,,A28,"[['c4', 'e5'], ['Nc3', 'Nf6'], ['Nf3', 'Nc6'], ['e3', 'Bb4'], ['Qc2', 'Bxc3'], ['Qxc3', 'Qe7'], ['a3', 'd5'], ['cxd5', 'Nxd5\n'], ['Qb3', 'Nb6'], ['d3', 'Bf5'], ['Be2', 'O-O-O'], ['O-O', 'e4'], ['dxe4', 'Bxe4'], ['Qc3', 'Nd5'], ['Qc4', 'Nb6\n'], ['Qc3', 'Nd5'], ['Qc4', 'Nb6'], ['Qc3', 'Nd5']]",1/2-1/2
FIDE World Blitz 2013,Khanty-Mansiysk RUS,2013.06.10,27.7,"Mamedyarov,S","Vitiugov,N",,,E11,"[['d4', 'Nf6'], ['c4', 'e6'], ['Nf3', 'Bb4+'], ['Bd2', 'a5'], ['Nc3', 'b6'], ['d5', 'O-O'], ['Qc2', 'Re8'], ['O-O-O', 'exd5\n'], ['cxd5', 'Na6'], ['e3', 'Nc5'], ['h4', 'd6'], ['Bc4', 'Bd7'], ['Nd4', 'Ng4'], ['Rhf1', 'Rb8'], ['Nc6', 'Bxc6\n'], ['dxc6', 'Ne5'], ['Bd5', 'b5'], ['Kb1', 'Ng4'], ['Ne4', 'Nxe4'], ['Bxe4', 'Nf6'], ['Bxb4', 'Nxe4'], ['Bxa5', 'Ra8\n'], ['Bb4', 'Qxh4'], ['Rd4', 'Qe7'], ['f3', 'Nf6'], ['e4', 'Qe6'], ['a3', 'Ra6'], ['Rc1', 'Qe5'], ['Rd2', 'Rea8\n'], ['Qd3', 'Rb6'], ['Qe3', 'Rbb8'], ['g4', 'h6'], ['Rg1', 'Nh7'], ['f4', 'Qe6'], ['g5', 'hxg5'], ['Rh2', 'f5\n'], ['Rgh1', 'Nf8'], ['e5', 'g4'], ['Bc3', 'd5'], ['Qc5', 'Kf7'], ['Rh5', 'Ng6'], ['Bd2', 'Ra6'], ['Rg5', 'Ne7\n'], ['Rh7', 'Rg8'], ['Qxb5', 'Rxc6'], ['Bb4', 'Rb6'], ['Qc5', 'Rc6'], ['Qb5', 'Rb6'], ['Qc5', 'Rc6'], ['Qa5', 'd4\n'], ['Bxe7', 'Kxe7'], ['Rgxg7+', 'Rxg7'], ['Rxg7+', 'Kf8'], ['Rh7', 'Kg8'], ['Rh5', 'Kg7'], ['Qa8', 'Rc1+\n'], ['Kxc1', 'Qc4+'], ['Kd2', 'Qb3'], ['Qh8+', '']]",1-0
FIDE World Blitz 2013,Khanty-Mansiysk RUS,2013.06.10,28.7,"Vitiugov,N","Mamedyarov,S",,,D06,"[['d4', 'd5'], ['c4', 'c5'], ['cxd5', 'Qxd5'], ['Nf3', 'cxd4'], ['Qxd4', 'Qxd4'], ['Nxd4', 'a6'], ['Nc3', 'Nf6'], ['g3', 'e5\n'], ['Nb3', 'Bd7'], ['Bg2', 'Bc6'], ['O-O', 'Bb4'], ['Bg5', 'Bxc3'], ['Bxf6', 'gxf6'], ['bxc3', 'Bxg2'], ['Kxg2', 'Nd7\n'], ['Rfd1', 'Ke7'], ['Na5', 'Nc5'], ['Rd5', 'Rac8'], ['Rb1', 'Rhd8'], ['c4', 'Rc7'], ['Rb6', 'Rdc8'], ['Nb3', 'Ne4\n'], ['Na5', 'Nc5'], ['Nb3', 'Na4'], ['Rb4', 'Nc3'], ['Rd2', 'f5'], ['c5', 'Ne4'], ['Rd5', 'f6'], ['Rd3', 'Rd8\n'], ['Rf3', 'a5'], ['Nxa5', 'Nxc5'], ['Nb3', 'Nxb3'], ['axb3', 'Rd2'], ['Rxf5', 'Rxe2'], ['Rb6', 'Rc6'], ['Rxb7+', 'Ke6\n'], ['g4', 'e4'], ['Rxh7', 'e3'], ['Rxf6+', 'Kxf6'], ['Rh6+', 'Kg5'], ['Rxc6', 'Kxg4'], ['Rf6', 'Rb2'], ['Rf3', 'exf2\n'], ['h3+', 'Kh4'], ['Kf1', 'Kg5'], ['Rxf2', 'Rxb3']]",1/2-1/2
FIDE World Blitz 2013,Khanty-Mansiysk RUS,2013.06.10,29.3,"Nepomniachtchi,I","Mamedyarov,S",,,B11,"[['e4', 'c6'], ['Nc3', 'd5'], ['Nf3', 'Bg4'], ['h3', 'Bxf3'], ['Qxf3', 'e6'], ['d4', 'dxe4'], ['Qxe4', 'Nf6'], ['Qh4', 'Qa5\n'], ['Bd2', 'Bb4'], ['Bd3', 'Nbd7'], ['O-O', 'Qh5'], ['Qxh5', 'Nxh5'], ['a3', 'Be7'], ['Rfe1', 'Rd8'], ['Ne2', 'O-O\n'], ['Rad1', 'Nb6'], ['Bc1', 'Rd7'], ['b3', 'Rfd8'], ['Bb2', 'Nd5'], ['g3', 'b5'], ['Be4', 'Nhf6'], ['Bf3', 'a5\n'], ['c3', 'Rc8'], ['Nc1', 'c5'], ['dxc5', 'Rxc5'], ['Nd3', 'Rxc3'], ['Ne5', 'Rxb3'], ['Nxd7', 'Rxf3'], ['Bxf6', 'Nxf6\n'], ['Re5', 'Rb3'], ['a4', 'bxa4'], ['Rxa5', 'h6'], ['Rxa4', 'Rb7'], ['Ne5', 'Rb8'], ['Ra7', 'Re8'], ['Rc1', 'Nd5\n'], ['Kg2', 'Rf8'], ['Nc6', 'Bf6'], ['Rd7', 'Kh7'], ['Na7', 'h5'], ['Rc8', 'Rxc8'], ['Nxc8', 'Kg6'], ['Nd6', 'Be7\n'], ['Nc4', 'Bf6'], ['h4', 'Be7'], ['Ne5+', 'Kf6'], ['Nf3', 'Kg6'], ['Rb7', 'Bf6'], ['Rb8', 'Nc3'], ['Ne1', 'Nd5\n'], ['Nd3', 'Bd4'], ['Rd8', 'Bf6'], ['Rd7', 'Bd4'], ['Nc1', 'Bb2'], ['Nb3', 'Nf6'], ['Rb7', 'Ng4'], ['Rb5', 'f6\n'], ['Nc5', 'Bd4']]",1-0
FIDE World Blitz 2013,Khanty-Mansiysk RUS,2013.06.10,30.3,"Mamedyarov,S","Nepomniachtchi,I",,,D80,"[['d4', 'Nf6'], ['c4', 'g6'], ['Nc3', 'd5'], ['Bg5', 'Ne4'], ['Bh4', 'Nxc3'], ['bxc3', 'dxc4'], ['e3', 'Be6'], ['Rb1', 'b6\n'], ['Nh3', 'Bh6'], ['Ng5', 'Bd5'], ['Qc2', 'Qd7'], ['e4', 'Bxg5'], ['Bxg5', 'Qg4'], ['exd5', 'Qxg5'], ['Qe4', 'Nd7\n'], ['Bxc4', 'Nf6'], ['Qf3', 'Rd8'], ['Bb5+', 'Kf8'], ['c4', 'e6'], ['dxe6', 'Rxd4'], ['O-O', 'fxe6'], ['Qb7', 'Qc5\n'], ['Qxa7', 'Kg7'], ['Rb3', 'Rf8'], ['Qa3', 'Ne4'], ['Qxc5', 'Nxc5'], ['Ra3', 'e5'], ['Ra7', 'Rf7'], ['a4', 'Rd6\n'], ['Be8', 'Re7'], ['a5', 'Rxe8'], ['axb6', 'Rc8'], ['Rb1', 'Kh6'], ['b7', 'Rb8'], ['g4', 'Rb6']]",0-1
8th Tal Mem Blitz,Moscow RUS,2013.06.12,1,"Kramnik,V","Mamedyarov,S",,,A15,"[['c4', 'Nf6'], ['g3', 'c6'], ['Bg2', 'd5'], ['Nf3', 'g6'], ['b3', 'Bg7'], ['Bb2', 'O-O'], ['d3', 'a5'], ['O-O', 'Na6'], ['a3', 'Bg4\n'], ['Nbd2', 'Rc8'], ['Qc2', 'b5'], ['h3', 'Be6'], ['cxb5', 'cxb5'], ['Qb1', 'Qd7'], ['b4', 'Bxh3'], ['bxa5', 'Bxg2\n'], ['Kxg2', 'Rfe8'], ['Be5', 'Nh5'], ['Bxg7', 'Kxg7'], ['Qb2+', 'f6'], ['Rab1', 'Rb8'], ['Nd4', 'e5'], ['Nxb5', 'Nf4+\n'], ['gxf4', 'Qg4+']]",1/2-1/2
8th Tal Mem Blitz,Moscow RUS,2013.06.12,2,"Mamedyarov,S","Anand,V",,,D45,"[['d4', 'd5'], ['c4', 'c6'], ['Nc3', 'Nf6'], ['Nf3', 'e6'], ['e3', 'Nbd7'], ['Qc2', 'Bd6'], ['g4', 'Nxg4'], ['Rg1', 'Qf6\n'], ['Rxg4', 'Qxf3'], ['Rxg7', 'Nf6'], ['Bd2', 'Ng4'], ['Nd1', 'Nxh2'], ['Bg2', 'Qf6'], ['Rxh7', 'Rg8'], ['Bh3', 'Nf3+\n'], ['Kf1', 'Ng5'], ['Rh4', 'Nxh3'], ['Rxh3', 'e5'], ['Rh1', 'Bf5'], ['Qb3', 'dxc4'], ['Qxb7', 'Bd3+'], ['Ke1', 'Qf3\n'], ['Qxa8+', 'Kd7']]",0-1
8th Tal Mem Blitz,Moscow RUS,2013.06.12,3,"Nakamura,Hi","Mamedyarov,S",,,D01,"[['d4', 'd5'], ['Nc3', 'Nf6'], ['Bg5', 'Bf5'], ['Bxf6', 'exf6'], ['e3', 'c6'], ['Bd3', 'Bxd3'], ['Qxd3', 'g6'], ['Nge2', 'f5\n'], ['h3', 'h5'], ['f3', 'Nd7'], ['e4', 'fxe4'], ['fxe4', 'dxe4'], ['Nxe4', 'Qa5+'], ['c3', 'Be7'], ['O-O', 'f5\n'], ['Nf4', 'fxe4'], ['Qxe4', 'Qf5'], ['Qe2', 'O-O'], ['Nd3', 'Qg5'], ['Qe6+', 'Kh8'], ['Rfe1', 'Rae8'], ['Qxd7', 'Qg3\n'], ['Rxe7', '']]",1-0
8th Tal Mem Blitz,Moscow RUS,2013.06.12,4,"Mamedyarov,S","Caruana,F",,,A57,"[['d4', 'Nf6'], ['c4', 'c5'], ['d5', 'b5'], ['Qc2', 'b4'], ['e4', 'd6'], ['f4', 'g6'], ['Nf3', 'Bg7'], ['Bd3', 'Bg4'], ['Nbd2', 'O-O\n'], ['O-O', 'a5'], ['h3', 'Bxf3'], ['Nxf3', 'Nfd7'], ['Bd2', 'a4'], ['Rae1', 'e6'], ['Qc1', 'exd5'], ['cxd5', 'Nb6\n'], ['e5', 'Ra7'], ['e6', 'Nxd5'], ['exf7+', 'Kh8'], ['Ng5', 'Qf6'], ['Kh1', 'Nd7'], ['f5', 'Qxb2'], ['Qd1', 'Ne5\n'], ['fxg6', 'Nxd3'], ['Nxh7', 'Nxe1'], ['Qh5', 'Qxd2'], ['Ng5+', '']]",1-0
8th Tal Mem Blitz,Moscow RUS,2013.06.12,5,"Karjakin,Sergey","Mamedyarov,S",,,C70,"[['e4', 'e5'], ['Nf3', 'Nc6'], ['Bb5', 'a6'], ['Ba4', 'Nge7'], ['c3', 'g6'], ['d4', 'exd4'], ['cxd4', 'b5'], ['Bc2', 'd5\n'], ['exd5', 'Nxd5'], ['O-O', 'Be6'], ['a4', 'Rb8'], ['axb5', 'axb5'], ['Nc3', 'Bg7'], ['Bd3', 'O-O'], ['Nxb5', 'Ndb4\n'], ['Be2', 'Bg4'], ['Nc3', 'Bxf3'], ['Bxf3', 'Nxd4'], ['Be4', 'Re8'], ['Bf4', 'Be5'], ['Be3', 'c5'], ['g3', 'h5\n'], ['Ra7', 'Qb6'], ['Qa4', 'Bf6'], ['Nd5', 'Nxd5'], ['Bxd5', 'Re7'], ['Rxe7', 'Bxe7'], ['Qc4', 'Qf6'], ['b3', 'Nxb3\n'], ['Rb1', 'Rb4'], ['Qd3', 'c4'], ['Bxc4', 'Nc5'], ['Qc2', 'Rxb1+'], ['Qxb1', 'Nd7'], ['Qe4', 'Nc5'], ['Qa8+', 'Kg7\n'], ['Qd5', 'Ne6'], ['h4', 'Qa1+'], ['Kg2', 'Qf6'], ['Qe4', 'Bd6'], ['Bd5', 'Qe5'], ['Qc4', 'Qf5'], ['Qb3', 'Qe5\n'], ['Qc4', 'Qf5'], ['Bd2', 'Qf6'], ['Bc3', 'Be5'], ['Bb4', 'Bd4'], ['f4', 'Qf5'], ['Kh2', 'Qb1'], ['Bg2', 'Qg1+\n'], ['Kh3', 'Qe3'], ['Bd6', 'Bf6'], ['Qe4', 'Qd2'], ['Be5', 'Bxe5'], ['Qxe5+', 'Kg8'], ['f5', 'gxf5'], ['Qxf5', 'Qd7\n'], ['Kh2', 'Qd1'], ['Bf3', 'Qd2+'], ['Kh3', 'Ng7'], ['Qc8+', 'Kh7'], ['Be4+', 'f5'], ['Bxf5+', 'Nxf5'], ['Qxf5+', 'Kh6\n'], ['Qf6+', 'Kh7'], ['Qf7+', 'Kh6'], ['Qe7', 'Qd1'], ['Kg2', 'Qd2+'], ['Kf3', 'Qd1+'], ['Qe2', 'Qd5+'], ['Qe4', 'Qd1+\n'], ['Kf4', 'Qg4+'], ['Ke5', 'Qxg3+'], ['Qf4+', '']]",1/2-1/2
8th Tal Mem Blitz,Moscow RUS,2013.06.12,6,"Mamedyarov,S","Morozevich,A",,,E64,"[['d4', 'Nf6'], ['c4', 'g6'], ['Nc3', 'Bg7'], ['Nf3', 'd6'], ['g3', 'O-O'], ['Bg2', 'c5'], ['d5', 'e6'], ['O-O', 'exd5\n'], ['cxd5', 'Re8'], ['Bf4', 'Na6'], ['Nd2', 'Nh5'], ['Be3', 'Rxe3'], ['fxe3', 'Qe7'], ['e4', 'Bd7'], ['Qb3', 'Rb8\n'], ['Bf3', 'Nf6'], ['Nd1', 'h5'], ['Nf2', 'b5'], ['Qa3', 'Rb6'], ['Qb3', 'c4'], ['Qd1', 'Nc5'], ['Qc2', 'h4\n'], ['Kg2', 'g5'], ['g4', 'Nh7'], ['Rac1', 'Nf8'], ['b4', 'Na4'], ['e5', 'Qxe5'], ['Be4', 'Nc3'], ['Nf3', 'Qf4\n'], ['e3', 'Qf6'], ['Rce1', 'Ra6'], ['Nd4', 'Nxa2'], ['Nh3', 'Qe7'], ['Nc6', 'Bxc6'], ['dxc6', 'Nxb4'], ['Qb1', 'd5\n'], ['c7', 'Rc6'], ['Bh7+', 'Nxh7'], ['Qf5', 'Rxc7'], ['Qxh7+', 'Kxh7']]",0-1
