URS-chT,Riga,1975.??.??,?,"Velibekov, A.","Lputian, Smbat G",,,C06,"[['e4', 'e6'], ['d4', 'd5'], ['Nd2', 'Nf6'], ['e5', 'Nfd7'], ['Bd3', 'c5'], ['c3', 'Nc6'], ['Ne2', 'cxd4'], ['cxd4', 'f6\n'], ['exf6', 'Qxf6'], ['Nf3', 'Bd6'], ['O-O', 'O-O'], ['Bg5', 'Qf7'], ['Bh4', 'h6'], ['Bg3', 'Bxg3'], ['hxg3', 'e5\n'], ['dxe5', 'Ndxe5'], ['Nxe5', 'Nxe5'], ['Bc2', 'b6'], ['Nf4', 'Bb7'], ['Re1', 'Rae8'], ['f3', 'g5'], ['Rxe5', 'Rxe5\n'], ['Ng6', 'Rfe8'], ['Nxe5', 'Rxe5'], ['Qd3', 'Bc8'], ['g4', 'Bb7'], ['a4', 'Qe7'], ['Qg6+', 'Qg7'], ['Qd6', 'Qe7\n'], ['Qg6+', 'Qg7'], ['Qd3', 'Qc7'], ['Kf2', 'Ba6'], ['Qxa6', 'Qc5+'], ['Kg3', 'Qxc2'], ['Qxa7', 'Re2'], ['Qb8+', 'Kg7\n'], ['Kh3', 'Qxb2'], ['Qc7+', 'Kg6'], ['Rc1', 'Qf6'], ['Qc8', 'Kh7'], ['Rc6', 'Qf7'], ['Qd8', 'Re8'], ['Qd6', 'Kh8\n'], ['Rxb6', 'h5'], ['Qh6+', 'Qh7'], ['gxh5', 'Qxh6'], ['Rxh6+', 'Kg7'], ['Rd6', 'Ra8'], ['Rxd5', 'Kh6'], ['a5', 'Rf8\n'], ['Rd6+', '']]",1-0
Wijk op,Wijk aan Zee,1993.??.??,1,"Lputian, Smbat G","Van der Sterren, Paul",,,D37,"[['d4', 'Nf6'], ['c4', 'e6'], ['Nf3', 'd5'], ['Nc3', 'Be7'], ['Bf4', 'O-O'], ['e3', 'c5'], ['dxc5', 'Bxc5'], ['Qc2', 'Nc6\n'], ['a3', 'Qa5'], ['O-O-O', 'Be7'], ['g4', 'dxc4'], ['Bxc4', 'e5'], ['g5', 'exf4'], ['gxf6', 'Bxf6'], ['Nd5', 'Ne7\n'], ['Rhg1', 'Kh8'], ['Nxf6', 'gxf6'], ['Qe4', 'Ng6'], ['Qd4', 'Qb6'], ['Qxb6', 'axb6'], ['Rd6', 'fxe3'], ['fxe3', 'Ra5\n'], ['Kd2', 'Rc5'], ['Bd5', 'Kg7'], ['Nd4', 'Re8'], ['e4', 'Re5'], ['Rf1', 'Ne7'], ['Rdxf6', 'Nxd5'], ['Rxf7+', 'Kg8\n'], ['exd5', 'Rexd5'], ['Ke3', 'Rd8'], ['Re7', 'Rh5'], ['Rg1+', 'Kf8'], ['Rgg7', 'Rh3+'], ['Nf3', 'Bg4'], ['Ref7+', 'Ke8\n'], ['Rf4', 'h5'], ['Rff7', 'Rd6'], ['Kf2', '']]",0-1
Wijk op,Wijk aan Zee,1993.??.??,2,"Rotstein, Arkadij","Lputian, Smbat G",,,E09,"[['c4', 'e6'], ['Nf3', 'd5'], ['g3', 'Nf6'], ['Bg2', 'Be7'], ['O-O', 'O-O'], ['d4', 'c6'], ['Qc2', 'Nbd7'], ['Rd1', 'b6\n'], ['b3', 'Ba6'], ['Nbd2', 'Rc8'], ['e4', 'c5'], ['exd5', 'exd5'], ['Bb2', 'Bb7'], ['Qf5', 'dxc4'], ['Nxc4', 'b5\n'], ['Nce5', 'c4'], ['bxc4', 'bxc4'], ['Nxd7', 'Qxd7'], ['Qxd7', 'Nxd7'], ['Ne5', 'Bxg2'], ['Nxd7', 'Bf3\n'], ['Nxf8', 'Bxd1'], ['Rxd1', 'Kxf8'], ['Bc3', 'Ke8'], ['Kg2', 'Kd7'], ['Kf3', 'f5'], ['Kf4', 'Bd6+'], ['Kxf5', 'Rf8+\n'], ['Ke4', 'Rxf2'], ['Rd2', 'Rxd2'], ['Bxd2', 'Kc6'], ['a4', 'g6'], ['Be3', 'Bb4'], ['d5+', 'Kb7'], ['Kd4', 'c3\n'], ['Kc4', 'a5'], ['Kd3', 'Kc7'], ['Bf4+', 'Kb6'], ['Be5', 'Kc5'], ['d6', 'Kc6'], ['Bxc3', 'Bxd6'], ['Bxa5', 'h5\n'], ['Bd2', 'h4'], ['Bf4', 'hxg3'], ['hxg3', 'Be7'], ['Be3', 'Bb4'], ['Kc4', 'Ba5'], ['g4', 'Be1'], ['Bd4', 'Ba5\n'], ['Bc3', 'Bc7'], ['a5', 'Bd8'], ['a6', 'Bg5'], ['Bd4', 'Bc1'], ['Kd3', 'Bf4'], ['Ke4', 'Bh6'], ['Be3', 'Bg7\n'], ['a7', 'Kb7'], ['Kd5', 'Bf6'], ['Ke6', 'Bd8'], ['Kf7', 'g5'], ['Kg6', 'Be7'], ['Kf5', 'Ka8'], ['Bxg5', 'Bc5\n'], ['Bf6', '']]",1-0
Wijk op,Wijk aan Zee,1993.??.??,3,"Schwartzman, Gabriel","Lputian, Smbat G",,,A14,"[['c4', 'e6'], ['Nf3', 'd5'], ['g3', 'Nf6'], ['Bg2', 'Be7'], ['O-O', 'O-O'], ['b3', 'c5'], ['Bb2', 'Nc6'], ['e3', 'd4'], ['exd4', 'cxd4\n'], ['Re1', 'Ne8'], ['d3', 'f6'], ['Na3', 'e5'], ['Nc2', 'Nc7'], ['a3', 'a5'], ['Qd2', 'Na6'], ['Rab1', 'Rb8\n'], ['Ba1', 'Bd7'], ['b4', 'axb4'], ['axb4', 'b5'], ['c5', 'Nc7'], ['Bb2', 'Qe8'], ['Qe2', 'Rf7'], ['Nd2', 'g5\n'], ['Ne4', 'Qf8'], ['Rf1', 'Re8'], ['Rbe1', 'f5'], ['Nd2', 'Bf6'], ['Qd1', 'Rfe7'], ['Qc1', 'Qf7'], ['f4', 'exf4\n'], ['gxf4', 'g4'], ['Rxe7', 'Rxe7'], ['Re1', 'Rxe1+'], ['Qxe1', 'Nd5'], ['Qa1', 'Nxf4'], ['Qa8+', 'Qe8\n'], ['Qxe8+', 'Bxe8'], ['Bf1', 'Bf7'], ['Na3', 'Nxb4'], ['Nxb5', 'Nc6'], ['Nd6', 'Be6'], ['N2c4', 'Bg5'], ['Bc1', 'Ne2+\n'], ['Bxe2', 'Bxc1'], ['Bd1', 'Be3+'], ['Kf1', 'f4'], ['Ba4', 'Nb4'], ['Ne5', 'g3'], ['Bd7', 'Bd5'], ['hxg3', 'fxg3\n'], ['Bh3', 'Bf4'], ['Nd7', 'Bc6'], ['Nf6+', 'Kf8'], ['Nf5', 'Kf7'], ['Nh5', 'Be5'], ['Nhxg3', 'Nxd3'], ['Ne2', 'Nxc5\n'], ['Nfxd4', 'Bb7'], ['Bg4', 'Ne4'], ['Nf3', 'Bc7'], ['Nfd4', 'Kf6'], ['Kg2', 'Nd2+'], ['Kf2', 'Bb6'], ['Ke1', 'Ne4\n'], ['Bd7', 'h5'], ['Bc6', 'Bxc6'], ['Nxc6', 'h4'], ['Ncd4', 'h3'], ['Nf3', 'Kf5'], ['Kf1', 'Be3'], ['Ke1', 'Ng5\n'], ['Nh2', 'Ne4'], ['Nf3', 'Nf6'], ['Kf1', 'Ng4'], ['Nh4+', 'Ke4'], ['Ng3+', 'Kd3'], ['Nf3', 'Bb6'], ['Nh1', 'Ne3+\n'], ['Kf2', 'Nf5+'], ['Kf1', 'Ke3'], ['Ng5', 'h2'], ['Kg2', 'Bc7'], ['Nf3', 'Ke2'], ['Nxh2', 'Bxh2'], ['Kxh2', 'Kf3']]",1/2-1/2
Wijk op,Wijk aan Zee,1993.??.??,4,"Lputian, Smbat G","Grooten, Herman",,,E32,"[['d4', 'Nf6'], ['c4', 'e6'], ['Nc3', 'Bb4'], ['Qc2', 'O-O'], ['Nf3', 'b6'], ['g3', 'Bb7'], ['Bg2', 'Be4'], ['Qb3', 'Bxc3+\n'], ['Qxc3', 'd6'], ['O-O', 'Nbd7'], ['Rd1', 'Qe7'], ['b3', 'Bb7'], ['Bb2', 'Ne4'], ['Qc2', 'f5'], ['d5', 'exd5\n'], ['cxd5', 'Ndf6'], ['Nd4', 'Nxf2'], ['Nxf5', 'Qd7'], ['Rf1', 'N2g4'], ['Rac1', 'Rf7'], ['Bh3', 'Qe8'], ['e4', 'Bc8\n'], ['Nxg7', 'Qe7'], ['Ne6', 'Bxe6'], ['dxe6', 'Rg7'], ['Bxg4', 'Nxg4'], ['Bxg7', 'Qxg7'], ['Qd2', 'Ne5\n'], ['e7', 'Re8'], ['Rxc7', 'Qg4'], ['Rf8+', 'Kg7'], ['Rxe8', 'Nf3+'], ['Kf2', 'Nxd2'], ['Rg8+', '']]",1-0
Wijk op,Wijk aan Zee,1993.??.??,5,"Lputian, Smbat G","Cifuentes Parada, Roberto",,,D41,"[['d4', 'd5'], ['c4', 'e6'], ['Nc3', 'Nf6'], ['cxd5', 'Nxd5'], ['e4', 'Nxc3'], ['bxc3', 'c5'], ['Nf3', 'cxd4'], ['cxd4', 'Bb4+\n'], ['Bd2', 'Bxd2+'], ['Qxd2', 'O-O'], ['Bc4', 'Nc6'], ['O-O', 'b6'], ['Rad1', 'Bb7'], ['Qf4', 'Qf6'], ['Qc7', 'Na5\n'], ['Bd3', 'h6'], ['Qg3', 'Rfd8'], ['d5', 'exd5'], ['e5', 'Qe7'], ['Rfe1', 'Nc4'], ['h4', 'Nb2'], ['Nd4', 'Nxd1\n'], ['Nf5', 'Qf8'], ['e6', 'fxe6'], ['Rxe6', 'Re8'], ['Qg6', 'Kh8'], ['Ng3', 'Qg8'], ['Rf6', 'Re1+'], ['Kh2', 'Re4\n'], ['Rf7', 'Rf8'], ['Rxb7', 'Rf6'], ['Bxe4', 'dxe4'], ['Qxe4', 'Nxf2'], ['Qe7', 'Ng4+'], ['Kh3', 'Nf2+\n'], ['Kh2', 'Ng4+'], ['Kh3', 'Nf2+'], ['Kh2', 'Ng4+'], ['Kh3', 'Nf2+'], ['Kh2', 'Ng4+'], ['Kh3', 'Nf2+'], ['Kh2', '']]",1/2-1/2
Wijk op,Wijk aan Zee,1993.??.??,6,"Smirin, Ilia","Lputian, Smbat G",,,C11,"[['e4', 'e6'], ['d4', 'd5'], ['Nc3', 'Nf6'], ['Bg5', 'dxe4'], ['Nxe4', 'Be7'], ['Bxf6', 'Bxf6'], ['Nf3', 'O-O'], ['Bc4', 'Nd7\n'], ['Qe2', 'Be7'], ['O-O', 'c5'], ['d5', 'exd5'], ['Bxd5', 'Nb6'], ['Bb3', 'Qc7'], ['c3', 'Bg4'], ['h3', 'Bh5\n'], ['Ng3', 'Bg6'], ['Ne5', 'Rae8'], ['Nxg6', 'hxg6'], ['Rfe1', 'c4'], ['Bc2', 'Qc6'], ['Rad1', 'Qb5'], ['b3', 'Bf6\n'], ['Qf3', 'Qa5'], ['a4', 'Rxe1+'], ['Rxe1', 'Bxc3'], ['Re4', 'Be5'], ['bxc4', 'Nxa4'], ['Qa3', 'Bxg3'], ['Bxa4', 'Be5\n'], ['f4', 'Qb6+'], ['Kh2', 'Bd6'], ['Qb3', 'Qf2'], ['Qg3', 'Qf1'], ['Qf3', 'Qxf3'], ['gxf3', 'g5'], ['Kg2', 'gxf4\n'], ['Rd4', 'Bc5'], ['Rxf4', 'Rd8'], ['Rf5', 'Rd2+'], ['Kg3', 'Bd6+'], ['f4', 'Rd4'], ['Be8', 'Kf8'], ['Bxf7', 'Rxf4\n'], ['Rd5', 'Rf6+']]",0-1
Wijk op,Wijk aan Zee,1993.??.??,7,"Lputian, Smbat G","Hansen, Curt",,,A21,"[['d4', 'd6'], ['c4', 'e5'], ['Nf3', 'e4'], ['Ng5', 'f5'], ['Nc3', 'c6'], ['Nh3', 'Na6'], ['g3', 'g6'], ['Nf4', 'Nf6'], ['h4', 'Nc7\n'], ['d5', 'Bd7'], ['Bg2', 'c5'], ['f3', 'Qe7'], ['fxe4', 'fxe4'], ['Qc2', 'Bf5'], ['h5', 'g5'], ['Ne6', 'Bxe6\n'], ['dxe6', 'Nxe6'], ['Nxe4', 'Nxe4'], ['Qxe4', 'O-O-O'], ['O-O', 'Re8'], ['b4', 'cxb4'], ['Rb1', 'Nc5\n'], ['Qf5+', 'Qd7'], ['Qxd7+', 'Kxd7'], ['Rxb4', 'Bg7'], ['Rf7+', 'Re7'], ['Rxe7+', 'Kxe7'], ['Bxg5+', 'Bf6\n'], ['Be3', 'b6'], ['Rb1', 'Rc8'], ['Rd1', 'Na4'], ['Bf4', 'Be5'], ['Bh3', 'Rc5'], ['Bg5+', 'Ke8']]",1/2-1/2
Wijk op,Wijk aan Zee,1993.??.??,8,"Sokolov, Ivan","Lputian, Smbat G",,,D37,"[['d4', 'd5'], ['c4', 'e6'], ['Nc3', 'Be7'], ['Bf4', 'Nf6'], ['e3', 'O-O'], ['Nf3', 'c5'], ['dxc5', 'Bxc5'], ['a3', 'Nc6\n'], ['Be2', 'dxc4'], ['Bxc4', 'Qxd1+'], ['Rxd1', 'b6'], ['Ng5', 'Be7'], ['Nge4', 'Bb7'], ['Nd6', 'Na5'], ['Be2', 'Bxd6\n'], ['Rxd6', 'Rfc8'], ['f3', 'Nd5'], ['Nxd5', 'Bxd5'], ['b4', 'Nc4'], ['Bxc4', 'Bxc4'], ['Kf2', 'f6'], ['Rd2', 'Bb5\n'], ['Ra1', 'Ba4'], ['Bg3', 'Rc3'], ['e4', 'e5'], ['Kg1', 'Rac8'], ['h4', 'Kf7'], ['Raa2', 'Ke7'], ['Bf2', 'Rc1+\n'], ['Kh2', 'R8c3'], ['Re2', 'Bb3'], ['Rab2', 'Bc4'], ['Re3', 'Rxe3'], ['Bxe3', 'Rc3'], ['Bd2', 'Rxa3'], ['Rc2', 'Be6\n'], ['Kg3', 'h5'], ['Kf2', 'Kd6'], ['Rc3', 'Ra2'], ['Ke3', 'Bd7'], ['Rd3+', 'Ke6'], ['Rc3', 'Ra4'], ['Rc1', 'Kd6\n'], ['Bc3', 'Ra2'], ['Bd2', 'Bc6'], ['Rc3', 'Kd7'], ['Rc1', 'Bb5'], ['Rc3', 'Rb2'], ['Rc1', 'Rb3+'], ['Bc3', 'Bc4\n'], ['Kd2', 'Kc6'], ['Ra1', 'a6'], ['g3', 'Kb5'], ['f4', 'Bf7'], ['fxe5', 'fxe5'], ['Kc2', 'Kc4'], ['Bxe5', 'Bg6\n'], ['Rxa6', 'Bxe4+'], ['Kd2', 'Rd3+'], ['Ke2', 'Bf3+'], ['Kf2', 'Kb5'], ['Ra2', 'Bd5'], ['Rb2', 'g6'], ['Bf4', 'Kc4\n'], ['Rd2', '']]",1/2-1/2
Wijk op,Wijk aan Zee,1993.??.??,9,"Har Zvi, Ronen","Lputian, Smbat G",,,B32,"[['e4', 'c5'], ['Nf3', 'Nc6'], ['d4', 'cxd4'], ['Nxd4', 'e5'], ['Nb5', 'd6'], ['a4', 'Be6'], ['N1c3', 'a6'], ['Na3', 'Be7\n'], ['Bc4', 'Na5'], ['Bxe6', 'fxe6'], ['Qh5+', 'g6'], ['Qh3', 'Qd7'], ['O-O', 'Nf6'], ['Bh6', 'Rc8'], ['Rad1', 'Nh5\n'], ['Qd3', 'g5'], ['Qf3', 'Nf4'], ['g3', 'Ng6'], ['Qh5', 'd5'], ['Nab1', 'd4'], ['Bg7', 'Kd8'], ['Ne2', 'Rg8\n'], ['Nxd4', 'exd4'], ['Bxd4', 'Nc4'], ['b3', 'e5'], ['Qxh7', 'Qe6'], ['Bc5+', 'Ke8'], ['Bxe7', 'Nxe7'], ['bxc4', 'Qf6\n'], ['Qh5+', 'Ng6'], ['Nc3', 'Rxc4'], ['Nd5', 'Qe6'], ['Qh7', 'Kf8'], ['Nc7', 'Qf6'], ['Rd8+', '']]",1-0
Wijk op,Wijk aan Zee,1993.??.??,10,"Lputian, Smbat G","Winants, Luc",,,A45,"[['d4', 'Nf6'], ['Bg5', 'Ne4'], ['Bf4', 'd5'], ['Nd2', 'Bf5'], ['e3', 'e6'], ['Bd3', 'Bd6'], ['Bxe4', 'dxe4'], ['Ne2', 'Nc6\n'], ['Nc4', 'Bg4'], ['c3', 'O-O'], ['d5', 'exd5'], ['Nxd6', 'cxd6'], ['Qxd5', 'Qb6'], ['b3', 'Bxe2'], ['Kxe2', 'Qa6+\n'], ['c4', 'Rad8'], ['Qb5', 'Qxb5'], ['cxb5', 'Nb4'], ['Rhc1', 'Nd3'], ['Rc7', 'Rc8'], ['Rxb7', 'Rc2+'], ['Kf1', 'Rfc8\n'], ['Rxa7', 'Rxf2+'], ['Kg1', 'Rfc2'], ['Rf1', 'g5'], ['Bxd6', 'f5'], ['b6', 'f4'], ['b7', 'fxe3'], ['Ra8', '']]",1-0
Wijk op,Wijk aan Zee,1993.??.??,11,"Wolff, Patrick G","Lputian, Smbat G",,,C05,"[['e4', 'e6'], ['d4', 'd5'], ['Nd2', 'Nf6'], ['e5', 'Nfd7'], ['c3', 'c5'], ['Bd3', 'b6'], ['Ne2', 'Ba6'], ['Bxa6', 'Nxa6\n'], ['O-O', 'Nc7'], ['Nf4', 'Be7'], ['Nf3', 'O-O'], ['Re1', 'a5'], ['Re3', 'a4'], ['a3', 'f6'], ['exf6', 'Rxf6\n'], ['Re1', 'Bd6'], ['Nd3', 'Rf5'], ['g3', 'c4'], ['Bf4', 'Bxf4'], ['Nxf4', 'Qf6'], ['Re3', 'Rf8'], ['Kg2', 'Rxf4\n'], ['gxf4', 'Qxf4'], ['Qe2', 'Rf6'], ['Rg1', 'Rh6'], ['Kf1', 'Nf6'], ['Rxe6', 'Nxe6'], ['Qxe6+', 'Kf8'], ['Ne5', 'Qxf2+\n'], ['Kxf2', 'Ne4+'], ['Kg2', 'Rxe6'], ['Rf1+', 'Ke8'], ['Re1', 'Kd8'], ['Re2', 'Kc7'], ['Re3', 'Rf6'], ['Re2', 'b5\n'], ['Kg1', 'Kd6'], ['Rg2', 'g5'], ['Re2', 'h5'], ['Kg2', 'g4'], ['Kg1', 'Ng5'], ['Rd2', 'Rf3'], ['Rc2', 'Nh3+\n'], ['Kg2', 'Nf4+'], ['Kg1', 'Re3'], ['Kf2', 'Rh3'], ['Kg1', 'Ke6'], ['Rf2', 'Kf5'], ['Nf7', 'g3'], ['hxg3', 'Rxg3+\n'], ['Kh2', 'Rh3+'], ['Kg1', 'Re3'], ['Kf1', 'h4'], ['Nd6+', 'Kg4'], ['Nf7', 'h3'], ['Nh6+', 'Kg5'], ['Nf7+', 'Kf5\n'], ['Nh6+', 'Ke4'], ['Nf7', 'Ng2'], ['Ng5+', 'Kd3'], ['Nxh3', 'Rg3'], ['Rxg2', 'Rxh3'], ['Kg1', 'Rf3'], ['Rh2', 'b4\n'], ['cxb4', 'Kxd4'], ['Rd2+', 'Ke4'], ['Rf2', 'Rb3'], ['Kf1', 'd4'], ['Ke1', 'c3'], ['bxc3', 'Rb1+'], ['Kd2', 'Rb2+\n'], ['Ke1', 'dxc3']]",0-1
Wijk op,Wijk aan Zee,1993.??.??,12,"Lputian, Smbat G","Hansen, Lars Bo",,,D45,"[['d4', 'd5'], ['c4', 'c6'], ['Nc3', 'Nf6'], ['e3', 'e6'], ['Nf3', 'Nbd7'], ['Qc2', 'Bd6'], ['Be2', 'O-O'], ['b3', 'e5\n'], ['cxd5', 'Nxd5'], ['Bb2', 'Bb4'], ['Rc1', 'exd4'], ['Nxd4', 'N7f6'], ['O-O', 'Bxc3'], ['Bxc3', 'Nxc3\n'], ['Qxc3', 'Qe7'], ['b4', 'Be6'], ['a4', 'Rfd8'], ['b5', 'cxb5'], ['axb5', 'Bd5'], ['Rc2', 'g6'], ['Ra1', 'Ne4\n'], ['Qa3', 'Qh4'], ['Bf3', 'a6'], ['Qb2', 'axb5'], ['Rxa8', 'Rxa8'], ['Nxb5', 'Qf6'], ['Qxf6', 'Nxf6'], ['h3', 'Bxf3\n'], ['gxf3', 'Rd8'], ['Nd4', 'Rd7'], ['f4', 'Kg7'], ['Kg2', 'Ne4'], ['Kf3', 'Nd6'], ['Rb2', 'Nf5'], ['Ne2', 'Rc7\n'], ['e4', 'Nd6'], ['Rb6', 'Nc4'], ['Rb4', 'Na5'], ['Ke3', 'Rc4'], ['Rb5', 'Ra4'], ['Nc3', 'Ra1'], ['h4', 'Nc4+\n'], ['Kd3', 'Nd6'], ['Rd5', 'Ra6'], ['h5', 'Rc6'], ['hxg6', 'hxg6'], ['e5', 'Ne8'], ['Rb5', 'Nc7'], ['Rxb7', 'Ne6\n'], ['Rb4', 'Rc5'], ['Ne2', 'Ra5'], ['Ng3', 'Kh7'], ['Ke4', 'Ra3'], ['Rc4', 'Rb3'], ['Nf1', 'Rb2'], ['Kf3', 'Kg7\n'], ['Ne3', 'Rd2'], ['Ng4', 'Rd1'], ['Nf6', 'Rd8'], ['Ke4', 'Rh8'], ['Ke3', 'Ra8'], ['Kf3', 'Rd8'], ['Kg3', 'Rd3+\n'], ['f3', 'Nd4'], ['Ne8+', 'Kf8'], ['Nd6', 'Nxf3'], ['Kf2', 'Nd4']]",1/2-1/2
USA-op,Chicago,1994.??.??,?,"Gurevich, Dmitry","Lputian, Smbat G",,,A09,"[['Nf3', 'd5'], ['c4', 'dxc4'], ['Qa4+', 'Nc6'], ['Ne5', 'Qd6'], ['Nxc6', 'Bd7'], ['Qxc4', 'Bxc6'], ['d4', 'O-O-O\n'], ['Nc3', '']]",1/2-1/2
USA-op,Chicago,1994.??.??,?,"Schorr, Leon","Lputian, Smbat G",,,A48,"[['d4', 'Nf6'], ['Nf3', 'g6'], ['Bf4', 'Bg7'], ['e3', 'O-O'], ['Be2', 'd6'], ['O-O', 'Nbd7'], ['h3', 'c5'], ['c3', 'b6\n'], ['Nbd2', 'Bb7'], ['a4', 'a6'], ['Bh2', 'Qc7'], ['Re1', 'Ne4'], ['Nxe4', 'Bxe4'], ['Nd2', 'Bc6'], ['Bf3', 'b5\n'], ['axb5', 'axb5'], ['Qe2', 'Qb7'], ['Bxc6', 'Qxc6'], ['Qf3', 'd5'], ['Qe2', 'e6'], ['Qf1', 'Nb6'], ['Rxa8', 'Rxa8\n'], ['Ra1', 'c4'], ['Rxa8+', 'Qxa8'], ['Bd6', 'Bf8'], ['Bxf8', 'Kxf8'], ['Qb1', 'Qa5'], ['e4', 'b4'], ['exd5', 'exd5\n'], ['Nf3', 'Na4'], ['g3', 'Kg7'], ['Kg2', 'bxc3'], ['bxc3', 'Nxc3'], ['Qe1', 'Qa3'], ['Qe3', 'Qb4'], ['Qe1', 'f6\n'], ['g4', 'Kf7'], ['g5', 'Na2'], ['Qe3', 'Qe7'], ['Qd2', 'Nb4'], ['gxf6', 'Kxf6'], ['Qg5+', 'Kf7'], ['Ne5+', 'Kf8\n'], ['Qg4', 'Kg7'], ['Qc8', 'Nd3'], ['Nxd3', 'cxd3'], ['Qc3', 'Qg5+'], ['Kf1', 'Qf5'], ['Kg2', 'h5'], ['Kg3', 'Kh6\n'], ['Kg2', 'Qe4+'], ['Kg3', 'h4+'], ['Kh2', 'Qe2'], ['Kg2', 'd2'], ['Qc8', 'Qe4+'], ['Kh2', 'Qf4+'], ['Kg2', 'd1=Q\n'], ['Qh8+', 'Kg5'], ['Qd8+', 'Qf6'], ['f4+', 'Kf5'], ['Qc8+', 'Qe6']]",0-1
USA-op,Chicago,1994.??.??,?,"Lputian, Smbat G","Fedorowicz, John P",,,A45,"[['d4', 'Nf6'], ['Bg5', 'd6'], ['Bxf6', 'exf6'], ['c4', 'g6'], ['Nc3', 'f5'], ['e3', 'Bg7'], ['Nge2', 'O-O'], ['g3', 'Nd7\n'], ['Bg2', 'Nf6'], ['b4', 'Re8'], ['Qd3', 'c6'], ['b5', 'Bd7'], ['O-O', 'a6'], ['bxc6', 'bxc6'], ['Rfb1', 'Rb8\n'], ['Rxb8', 'Qxb8'], ['Rb1', 'Qa7'], ['Na4', 'f4'], ['gxf4', 'Bf5'], ['Qb3', 'Bxb1'], ['Qxb1', 'c5'], ['Qb7', 'Re7\n'], ['Qc8+', 'Re8'], ['Qc6', 'Qb8'], ['Nb6', 'Rd8'], ['a4', 'a5'], ['Bf3', 'h6'], ['dxc5', 'dxc5'], ['Qxc5', 'Qd6\n'], ['Qxa5', 'Qd1+'], ['Kg2', 'Rd2'], ['Nd5', 'Nxd5'], ['cxd5', 'Bf8'], ['Qb5', 'Qa1'], ['a5', 'Rd1'], ['a6', 'Rf1\n'], ['Qc6', 'Rd1'], ['Qb7', 'Rb1'], ['Qc8', 'Rd1'], ['Ng3', 'Rg1+'], ['Kh3', 'Rc1'], ['Qa8', 'Qa4'], ['Ne4', 'Ra1\n'], ['d6', 'Qxa6'], ['Qe8', 'Qf1+']]",1-0
USA-op,Chicago,1994.??.??,7,"Lputian, Smbat G","Kamen, D.",,,B80,"[['e4', 'c5'], ['Nf3', 'd6'], ['Nc3', 'Nf6'], ['d4', 'cxd4'], ['Nxd4', 'a6'], ['Bg5', 'e6'], ['Qd2', 'Be7'], ['O-O-O', 'h6\n'], ['Bh4', 'Nbd7'], ['f4', 'O-O'], ['g4', 'Nxg4'], ['Bxe7', 'Qxe7'], ['Rg1', 'Ngf6'], ['Bd3', 'Nc5'], ['e5', 'Nd5\n'], ['Nf5', 'exf5'], ['Nxd5', 'Qh4'], ['exd6', 'Be6'], ['Qc3', 'Nxd3+'], ['Rxd3', 'f6'], ['Ne7+', 'Kh7'], ['Ng6', 'Qf2\n'], ['Nxf8+', 'Rxf8'], ['Qd4', 'Qxh2'], ['Rd2', 'Qh5'], ['Rdg2', 'Rf7'], ['Qf2', 'Rd7'], ['Qe1', 'Qe8'], ['b3', 'g5\n'], ['fxg5', 'fxg5'], ['Qe5', 'Qh8'], ['Qxe6', 'Qa1+'], ['Kd2', 'Qd4+'], ['Ke2', 'Rxd6'], ['Qxf5+', 'Kg7\n'], ['Rxg5+', 'hxg5'], ['Rxg5+', 'Kh6'], ['Rh5+', 'Kg7'], ['Rh7+', '']]",1-0
USA-op,Chicago,1994.??.??,8,"Lputian, Smbat G","Sloan, T.",,,B30,"[['e4', 'c5'], ['Nf3', 'Nc6'], ['Bb5', 'Nd4'], ['Nxd4', 'cxd4'], ['O-O', 'Nf6'], ['e5', 'Nd5'], ['c3', 'Qb6'], ['Bc4', 'Nc7\n'], ['b3', 'e6'], ['Bb2', 'd5'], ['Bd3', 'dxc3'], ['Nxc3', 'Bd7'], ['Qg4', 'O-O-O'], ['Rfc1', 'f5'], ['exf6', 'gxf6\n'], ['Na4', 'Bxa4'], ['Bxf6', 'Ba3'], ['Qxa4', 'Bxc1'], ['Rxc1', 'Rhf8'], ['Bd4', 'Qd6'], ['Qxa7', 'Rf7\n'], ['Bb5', '']]",1-0
Petrosian mem,Erevan,1994.??.??,?,"Yegiazarian, Arsen","Lputian, Smbat G",,,D11,"[['Nf3', 'd5'], ['g3', 'c6'], ['Bg2', 'Nf6'], ['O-O', 'Bg4'], ['c4', 'e6'], ['Qb3', 'Qb6'], ['d4', 'Nbd7'], ['Nc3', 'Be7\n'], ['Bf4', 'O-O'], ['c5', 'Qa6'], ['Rfc1', 'b6'], ['cxb6', 'axb6'], ['a4', 'Rfc8'], ['h3', 'Bh5'], ['g4', 'Bg6\n'], ['Bf1', 'Qa5'], ['Bd2', 'Bb4'], ['g5', 'Ne8'], ['Nxd5', 'Bxd2'], ['Ne7+', 'Kh8'], ['Rxc6', 'Rd8'], ['d5', 'Nc5\n'], ['Rxc5', 'bxc5'], ['Nc6', 'c4'], ['Qb7', 'Qxd5'], ['Rd1', 'Nd6'], ['Qb6', 'Ba5'], ['Qxd8+', 'Bxd8']]",0-1
